fixed_img_path,moving_img_path,fixed_seg_path,moving_seg_path,fixed_mask_path,moving_mask_path,train
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0006_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0006_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0007_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0007_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0008_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0008_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0009_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0009_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0010_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0010_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0011_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0011_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0012_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0012_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0016_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0016_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0017_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0017_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0018_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0018_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0019_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0019_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0020_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0020_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0021_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0021_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0022_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0022_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0023_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0023_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0024_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0024_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0025_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0025_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0001_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0001_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0002_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0002_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0003_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0003_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0004_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0004_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0005_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0005_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0006_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0006_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0007_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0007_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0008_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0008_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0009_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0009_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0010_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0010_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0011_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0011_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0012_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0012_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0013_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0013_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0016_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0016_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0017_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0017_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0018_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0018_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0019_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0019_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0020_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0020_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0021_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0021_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0022_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0022_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0023_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0023_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0024_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0024_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0025_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0014_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0025_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0001_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0001_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0002_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0002_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0003_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0003_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0004_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0004_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0005_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0005_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0006_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0006_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0007_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0007_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0008_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0008_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0009_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0009_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0010_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0010_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0011_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0011_0000.nii.gz,None,None,TRUE
/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/imagesTr/AbdomenCTCT_0012_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0015_0000.nii.gz,/midtier/sablab/scratch/data/Learn2Reg_AbdomenCTCT/labelsTr/AbdomenCTCT_0012_0000.nii.gz,None,None,TRUE
